"This file contains political files uploaded by WPVI-TV during the years 2014 as of 2014-11-19 23:16:55.019030. This station serves PHILADELPHIA, PA in the PHILADELPHIA market and FCC's partyName--generally the owner-- is ABC, INC.. FCC records give the rfChannel as 6, virtualChannel as 6 and network affiiliate as ABC."
order_number,revision,product,flight_date_start,flight_date_end,advertiser,original_date,revision_date,agency_name,demographic,spots,gross,contract_type,file_url,upload_time,callsign,file_size,fcc_id,pdf_location,txt_location,Tagged,Producer,Creator,Encrypted,Author,File size,Optimized,PDF version,Title,Page size,CreationDate,Pages
44022,,TOM WOLF FOR GOVERNOR,05/05/14,05/12/14,"Wolf for Governor, Tom",05/02/14,05/02/14,Shorr Johnson Magnus,Adults 35+,73,"$168,050.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2044022%20Rev%200%20%2813993025339643%29.pdf,2014-05-05 11:08:00,WPVI-TV,176.66 Kb,13993025339643,pdfs/13993025339643.pdf,txts/13993025339643.txt,no,ReportBuilder,,no,,180899 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May  5 09:46:35 2014,5
44022,1,TOM WOLF FOR GOVERNOR,05/05/14,05/12/14,"Wolf for Governor, Tom",05/02/14,05/05/14,Shorr Johnson Magnus,Adults 35+,90,"$201,950.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2044022%20Rev%201%20%2813994125447618%29.pdf,2014-05-06 17:42:00,WPVI-TV,180.40 Kb,13994125447618,pdfs/13994125447618.pdf,txts/13994125447618.txt,no,ReportBuilder,,no,,184731 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue May  6 09:00:10 2014,5
44022,2,TOM WOLF FOR GOVERNOR,05/05/14,05/12/14,"Wolf for Governor, Tom",05/02/14,05/08/14,Shorr Johnson Magnus,Adults 35+,90,"$204,950.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2044022%20Rev%202%20%2813996620440531%29.pdf,2014-05-09 15:00:00,WPVI-TV,180.41 Kb,13996620440531,pdfs/13996620440531.pdf,txts/13996620440531.txt,no,ReportBuilder,,no,,184743 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri May  9 08:52:41 2014,5
44639,,TOM WOLF FOR GOVERNOR,05/13/14,05/19/14,"Wolf for Governor, Tom",05/09/14,05/09/14,Shorr Johnson Magnus,Adults 35+,72,"$178,850.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2044639%20Rev%200%20%2814000146516057%29.pdf,2014-05-13 16:57:00,WPVI-TV,153.78 Kb,14000146516057,pdfs/14000146516057.pdf,txts/14000146516057.txt,no,ReportBuilder,,no,,157466 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May 12 09:52:02 2014,4
44639,1,TOM WOLF FOR GOVERNOR,05/13/14,05/20/14,"Wolf for Governor, Tom",05/09/14,05/13/14,Shorr Johnson Magnus,Adults 35+,88,"$197,750.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2044639%20Rev%201%20%2814001012907066%29.pdf,2014-05-14 17:01:00,WPVI-TV,179.96 Kb,14001012907066,pdfs/14001012907066.pdf,txts/14001012907066.txt,no,ReportBuilder,,no,,184281 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May 14 12:01:35 2014,5
44639,2,TOM WOLF FOR GOVERNOR,05/13/14,05/20/14,"Wolf for Governor, Tom",05/09/14,05/15/14,Shorr Johnson Magnus,Adults 35+,85,"$197,750.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2044639%20Rev%202%20%2814002701475306%29.pdf,2014-05-16 15:55:00,WPVI-TV,180.64 Kb,14002701475306,pdfs/14002701475306.pdf,txts/14002701475306.txt,no,ReportBuilder,,no,,184979 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri May 16 08:52:41 2014,5
44639,3,TOM WOLF FOR GOVERNOR,05/13/14,05/20/14,"Wolf for Governor, Tom",05/09/14,05/16/14,Shorr Johnson Magnus,Adults 35+,87,"$199,450.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2044639%20Rev%203%20%2814005301667500%29.pdf,2014-05-19 16:09:00,WPVI-TV,181.26 Kb,14005301667500,pdfs/14005301667500.pdf,txts/14005301667500.txt,no,ReportBuilder,,no,,185612 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May 19 11:54:04 2014,5
54076,,TOM WOLF FOR GOVERNOR,07/26/14,07/28/14,"Wolf for Governor, Tom",07/25/14,07/25/14,Shorr Johnson Magnus,Adults 35+,26,"$36,550.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2054076%20Rev%200%20%2814063190973439%29.pdf,2014-07-25 16:11:00,WPVI-TV,155.10 Kb,14063190973439,pdfs/14063190973439.pdf,txts/14063190973439.txt,no,ReportBuilder,,no,,158822 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Jul 25 12:24:47 2014,4
54249,,TOM WOLF FOR GOVERNOR,07/29/14,08/04/14,"Wolf for Governor, Tom",07/28/14,07/28/14,Shorr Johnson Magnus,Adults 35+,47,"$86,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2054249%20Rev%200%20%2814067511399039%29.pdf,2014-07-30 16:12:00,WPVI-TV,153.46 Kb,14067511399039,pdfs/14067511399039.pdf,txts/14067511399039.txt,no,ReportBuilder,,no,,157139 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Jul 29 10:30:39 2014,4
54249,1,TOM WOLF FOR GOVERNOR,07/29/14,08/04/14,"Wolf for Governor, Tom",07/28/14,07/28/14,Shorr Johnson Magnus,Adults 35+,47,"$86,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2054249%20Rev%201%20%2814067511339576%29.pdf,2014-07-30 16:12:00,WPVI-TV,151.90 Kb,14067511339576,pdfs/14067511339576.pdf,txts/14067511339576.txt,no,ReportBuilder,,no,,155549 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Jul 29 09:54:17 2014,4
54778,,TOM WOLF FOR GOVERNOR,08/05/14,08/11/14,"Wolf for Governor, Tom",08/04/14,08/04/14,Shorr Johnson Magnus,Adults 18+,30,"$71,350.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2054778%20Rev%200%20%2814071863945833%29.pdf,2014-08-04 17:06:00,WPVI-TV,150.57 Kb,14071863945833,pdfs/14071863945833.pdf,txts/14071863945833.txt,no,ReportBuilder,,no,,154179 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Aug  4 16:40:46 2014,4
55386,,TOM WOLF FOR GOVERNOR,08/12/14,08/18/14,"Wolf for Governor, Tom",08/11/14,08/11/14,Shorr Johnson Magnus,Adults 35+,46,"$94,350.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2055386%20Rev%200%20%2814103802127393%29.pdf,2014-09-10 16:16:00,WPVI-TV,152.79 Kb,14103802127393,pdfs/14103802127393.pdf,txts/14103802127393.txt,no,ReportBuilder,,no,,156460 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Aug 11 15:03:48 2014,4
56214,,Tom Wolf for Governor,08/19/14,08/25/14,"Wolf for Governor, Tom",08/18/14,08/18/14,Shorr Johnson Magnus,Households,44,"$88,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2056214%20Rev%200%20%2814084742137792%29.pdf,2014-08-19 14:50:00,WPVI-TV,154.42 Kb,14084742137792,pdfs/14084742137792.pdf,txts/14084742137792.txt,no,ReportBuilder,,no,,158127 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Aug 19 14:47:29 2014,4
56214,1,Tom Wolf for Governor,08/19/14,08/25/14,"Wolf for Governor, Tom",08/18/14,08/20/14,Shorr Johnson Magnus,Households,44,"$88,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2056214%20Rev%201%20%2814086543012455%29.pdf,2014-08-21 16:51:00,WPVI-TV,154.05 Kb,14086543012455,pdfs/14086543012455.pdf,txts/14086543012455.txt,no,ReportBuilder,,no,,157752 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Aug 21 09:05:31 2014,4
57160,,TOM WOLF FOR GOVERNOR,08/26/14,09/01/14,"Wolf for Governor, Tom",08/25/14,08/25/14,Shorr Johnson Magnus,Adults 35+,19,"$44,050.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2057160%20Rev%200%20%2814092537333692%29.pdf,2014-08-28 15:22:00,WPVI-TV,148.50 Kb,14092537333692,pdfs/14092537333692.pdf,txts/14092537333692.txt,no,ReportBuilder,,no,,152065 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Aug 25 13:42:46 2014,4
57555,,TOM WOLF FOR GOVERNOR,09/01/14,09/08/14,"Wolf for Governor, Tom",08/28/14,08/28/14,Shorr Johnson Magnus,Adults 35+,64,"$95,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2057555%20Rev%200%20%2814092562713869%29.pdf,2014-08-28 16:04:00,WPVI-TV,179.06 Kb,14092562713869,pdfs/14092562713869.pdf,txts/14092562713869.txt,no,ReportBuilder,,no,,183357 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Aug 28 15:46:46 2014,5
57555,1,TOM WOLF FOR GOVERNOR,09/01/14,09/08/14,"Wolf for Governor, Tom",08/28/14,08/29/14,Shorr Johnson Magnus,Adults 35+,49,"$69,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2057555%20Rev%201%20%2814093370528049%29.pdf,2014-08-29 14:30:00,WPVI-TV,180.61 Kb,14093370528049,pdfs/14093370528049.pdf,txts/14093370528049.txt,no,ReportBuilder,,no,,184946 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Aug 29 12:23:37 2014,5
57555,2,TOM WOLF FOR GOVERNOR,09/01/14,09/08/14,"Wolf for Governor, Tom",08/28/14,09/02/14,Shorr Johnson Magnus,Adults 35+,49,"$69,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2057555%20Rev%202%20%2814097491875389%29.pdf,2014-09-03 08:59:00,WPVI-TV,179.87 Kb,14097491875389,pdfs/14097491875389.pdf,txts/14097491875389.txt,no,ReportBuilder,,no,,184182 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Sep  2 15:42:58 2014,5
57555,3,TOM WOLF FOR GOVERNOR,09/01/14,09/08/14,"Wolf for Governor, Tom",08/28/14,09/05/14,Shorr Johnson Magnus,Adults 35+,48,"$68,550.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2057555%20Rev%203%20%2814126266957479%29.pdf,2014-10-06 16:18:00,WPVI-TV,184.50 Kb,14126266957479,pdfs/14126266957479.pdf,txts/14126266957479.txt,no,ReportBuilder,,no,,188932 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Oct  6 13:27:11 2014,5
58185,,TOM WOLF FOR GOVERNOR,09/15/14,09/15/14,"Wolf for Governor, Tom",09/05/14,09/05/14,Shorr Johnson Magnus,Adults 35+,1,"$15,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2058185%20Rev%200%20%2814101920053032%29.pdf,2014-09-08 12:00:00,WPVI-TV,122.38 Kb,14101920053032,pdfs/14101920053032.pdf,txts/14101920053032.txt,no,ReportBuilder,,no,,125316 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Sep  8 11:12:35 2014,3
58185,1,TOM WOLF FOR GOVERNOR,09/09/14,09/15/14,"Wolf for Governor, Tom",09/05/14,09/08/14,Shorr Johnson Magnus,Adults 35+,49,"$100,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2058185%20Rev%201%20%2814102876881494%29.pdf,2014-09-09 14:34:00,WPVI-TV,152.88 Kb,14102876881494,pdfs/14102876881494.pdf,txts/14102876881494.txt,no,ReportBuilder,,no,,156546 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Sep  8 16:32:55 2014,4
58185,2,TOM WOLF FOR GOVERNOR,09/09/14,09/15/14,"Wolf for Governor, Tom",09/05/14,09/11/14,Shorr Johnson Magnus,Adults 35+,50,"$115,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2058185%20Rev%202%20%2814104650003030%29.pdf,2014-09-11 15:50:00,WPVI-TV,155.06 Kb,14104650003030,pdfs/14104650003030.pdf,txts/14104650003030.txt,no,ReportBuilder,,no,,158783 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Sep 11 15:46:32 2014,4
58185,3,TOM WOLF FOR GOVERNOR,09/09/14,09/15/14,"Wolf for Governor, Tom",09/05/14,09/11/14,Shorr Johnson Magnus,Adults 35+,50,"$115,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2058185%20Rev%203%20%2814104650061847%29.pdf,2014-09-11 15:50:00,WPVI-TV,153.02 Kb,14104650061847,pdfs/14104650061847.pdf,txts/14104650061847.txt,no,ReportBuilder,,no,,156695 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Sep 11 15:12:29 2014,4
59206,,TOM WOLF FOR GOVERNOR,09/15/14,09/22/14,"Wolf for Governor, Tom",09/15/14,09/15/14,Shorr Johnson Magnus,Adults 35+,46,"$102,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2059206%20Rev%200%20%2814108121032002%29.pdf,2014-09-15 16:15:00,WPVI-TV,152.34 Kb,14108121032002,pdfs/14108121032002.pdf,txts/14108121032002.txt,no,ReportBuilder,,no,,155998 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Sep 15 15:52:09 2014,4
59206,1,TOM WOLF FOR GOVERNOR,09/15/14,09/22/14,"Wolf for Governor, Tom",09/15/14,09/15/14,Shorr Johnson Magnus,Adults 35+,46,"$102,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2059206%20Rev%201%20%2814108121098823%29.pdf,2014-09-15 16:15:00,WPVI-TV,152.35 Kb,14108121098823,pdfs/14108121098823.pdf,txts/14108121098823.txt,no,ReportBuilder,,no,,156007 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Sep 15 15:52:34 2014,4
59206,2,TOM WOLF FOR GOVERNOR,09/15/14,09/22/14,"Wolf for Governor, Tom",09/15/14,09/15/14,Shorr Johnson Magnus,Adults 35+,46,"$102,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2059206%20Rev%202%20%2814108121168148%29.pdf,2014-09-15 16:15:00,WPVI-TV,150.66 Kb,14108121168148,pdfs/14108121168148.pdf,txts/14108121168148.txt,no,ReportBuilder,,no,,154277 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Sep 15 15:46:15 2014,4
60420,,TOM WOLF FOR GOVERNOR,09/22/14,09/29/14,"Wolf for Governor, Tom",09/22/14,09/22/14,Shorr Johnson Magnus,Adults 35+,35,"$143,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2060420%20Rev%200%20%2814114126775353%29.pdf,2014-09-22 15:04:00,WPVI-TV,153.78 Kb,14114126775353,pdfs/14114126775353.pdf,txts/14114126775353.txt,no,ReportBuilder,,no,,157466 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Sep 22 15:01:17 2014,4
60420,1,TOM WOLF FOR GOVERNOR,09/22/14,09/29/14,"Wolf for Governor, Tom",09/22/14,09/22/14,Shorr Johnson Magnus,Adults 35+,35,"$143,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2060420%20Rev%201%20%2814114126783627%29.pdf,2014-09-22 15:04:00,WPVI-TV,153.80 Kb,14114126783627,pdfs/14114126783627.pdf,txts/14114126783627.txt,no,ReportBuilder,,no,,157491 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Sep 22 14:23:49 2014,4
60420,2,TOM WOLF FOR GOVERNOR,09/22/14,09/29/14,"Wolf for Governor, Tom",09/22/14,09/25/14,Shorr Johnson Magnus,Adults 35+,35,"$143,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2060420%20Rev%202%20%2814164352819472%29.pdf,2014-11-19 17:14:00,WPVI-TV,153.80 Kb,14164352819472,pdfs/14164352819472.pdf,txts/14164352819472.txt,no,ReportBuilder,,no,,157489 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Nov 19 15:36:49 2014,4
60420,3,TOM WOLF FOR GOVERNOR,09/22/14,09/29/14,"Wolf for Governor, Tom",09/22/14,10/07/14,Shorr Johnson Magnus,Adults 35+,35,"$143,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2060420%20Rev%203%20%2814164352898555%29.pdf,2014-11-19 17:14:00,WPVI-TV,153.80 Kb,14164352898555,pdfs/14164352898555.pdf,txts/14164352898555.txt,no,ReportBuilder,,no,,157492 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Nov 19 15:36:03 2014,4
62058,,TOM WOLF FOR GOVERNOR,09/30/14,10/06/14,"Wolf for Governor, Tom",09/29/14,09/29/14,Shorr Johnson Magnus,Adults 35+,36,"$123,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2062058%20Rev%200%20%2814121101153292%29.pdf,2014-09-30 16:48:00,WPVI-TV,151.56 Kb,14121101153292,pdfs/14121101153292.pdf,txts/14121101153292.txt,no,ReportBuilder,,no,,155193 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Sep 29 16:59:16 2014,4
62058,1,TOM WOLF FOR GOVERNOR,09/30/14,10/06/14,"Wolf for Governor, Tom",09/29/14,10/01/14,Shorr Johnson Magnus,Adults 35+,36,"$121,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2062058%20Rev%201%20%2814126267056062%29.pdf,2014-10-06 16:18:00,WPVI-TV,180.84 Kb,14126267056062,pdfs/14126267056062.pdf,txts/14126267056062.txt,no,ReportBuilder,,no,,185183 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Oct  6 12:02:37 2014,5
62058,2,TOM WOLF FOR GOVERNOR,09/30/14,10/06/14,"Wolf for Governor, Tom",09/29/14,10/03/14,Shorr Johnson Magnus,Adults 35+,36,"$120,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2062058%20Rev%202%20%2814126267121853%29.pdf,2014-10-06 16:18:00,WPVI-TV,177.38 Kb,14126267121853,pdfs/14126267121853.pdf,txts/14126267121853.txt,no,ReportBuilder,,no,,181633 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Oct  6 09:40:42 2014,5
62058,3,TOM WOLF FOR GOVERNOR,09/30/14,10/06/14,"Wolf for Governor, Tom",09/29/14,10/07/14,Shorr Johnson Magnus,Adults 35+,36,"$119,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2062058%20Rev%203%20%2814164353307525%29.pdf,2014-11-19 17:15:00,WPVI-TV,181.76 Kb,14164353307525,pdfs/14164353307525.pdf,txts/14164353307525.txt,no,ReportBuilder,,no,,186119 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Nov 19 15:25:38 2014,5
63042,,TOM WOLF FOR GOVERNOR,10/07/14,10/13/14,"Wolf for Governor, Tom",10/06/14,10/06/14,Shorr Johnson Magnus,Adults 35+,9,"$21,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2063042%20Rev%200%20%2814126266427141%29.pdf,2014-10-06 16:17:00,WPVI-TV,147.97 Kb,14126266427141,pdfs/14126266427141.pdf,txts/14126266427141.txt,no,ReportBuilder,,no,,151522 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Oct  6 15:57:46 2014,4
63042,1,TOM WOLF FOR GOVERNOR,10/07/14,10/13/14,"Wolf for Governor, Tom",10/06/14,10/07/14,Shorr Johnson Magnus,Adults 35+,53,"$184,100.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2063042%20Rev%201%20%2814127002873905%29.pdf,2014-10-07 12:44:00,WPVI-TV,176.32 Kb,14127002873905,pdfs/14127002873905.pdf,txts/14127002873905.txt,no,ReportBuilder,,no,,180556 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Oct  7 12:36:47 2014,5
63042,2,TOM WOLF FOR GOVERNOR,10/07/14,10/13/14,"Wolf for Governor, Tom",10/06/14,10/08/14,Shorr Johnson Magnus,Adults 35+,54,"$184,100.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2063042%20Rev%202%20%2814127841803137%29.pdf,2014-10-08 12:03:00,WPVI-TV,176.64 Kb,14127841803137,pdfs/14127841803137.pdf,txts/14127841803137.txt,no,ReportBuilder,,no,,180881 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Oct  8 11:50:37 2014,5
63725,,TOM WOLF FOR GOVERNOR,10/14/14,10/14/14,"Wolf for Governor, Tom",10/13/14,10/13/14,Shorr Johnson Magnus,Adults 35+,9,"$19,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2063725%20Rev%200%20%2814132347958534%29.pdf,2014-10-13 17:13:00,WPVI-TV,147.97 Kb,14132347958534,pdfs/14132347958534.pdf,txts/14132347958534.txt,no,ReportBuilder,,no,,151522 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Oct 13 16:13:44 2014,4
63725,1,TOM WOLF FOR GOVERNOR,10/14/14,10/20/14,"Wolf for Governor, Tom",10/13/14,10/14/14,Shorr Johnson Magnus,Adults 35+,48,"$170,300.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2063725%20Rev%201%20%2814133177409057%29.pdf,2014-10-14 16:15:00,WPVI-TV,178.94 Kb,14133177409057,pdfs/14133177409057.pdf,txts/14133177409057.txt,no,ReportBuilder,,no,,183233 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Oct 14 15:18:13 2014,5
64644,,TOM WOLF FOR GOVERNOR,10/20/14,10/27/14,"Wolf for Governor, Tom",10/20/14,10/20/14,Shorr Johnson Magnus,Adults 35+,51,"$129,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2064644%20Rev%200%20%2814139121902151%29.pdf,2014-10-21 13:23:00,WPVI-TV,151.00 Kb,14139121902151,pdfs/14139121902151.pdf,txts/14139121902151.txt,no,ReportBuilder,,no,,154620 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Oct 20 14:29:42 2014,4
64644,1,TOM WOLF FOR GOVERNOR,10/20/14,10/27/14,"Wolf for Governor, Tom",10/20/14,10/21/14,Shorr Johnson Magnus,Adults 35+,56,"$180,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2064644%20Rev%201%20%2814139239072869%29.pdf,2014-10-21 16:38:00,WPVI-TV,153.93 Kb,14139239072869,pdfs/14139239072869.pdf,txts/14139239072869.txt,no,ReportBuilder,,no,,157621 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Oct 21 15:49:56 2014,4
64644,2,TOM WOLF FOR GOVERNOR,10/20/14,10/27/14,"Wolf for Governor, Tom",10/20/14,10/21/14,Shorr Johnson Magnus,Adults 35+,56,"$180,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2064644%20Rev%202%20%2814139239124919%29.pdf,2014-10-21 16:38:00,WPVI-TV,152.32 Kb,14139239124919,pdfs/14139239124919.pdf,txts/14139239124919.txt,no,ReportBuilder,,no,,155972 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Oct 21 15:34:45 2014,4
64644,3,TOM WOLF FOR GOVERNOR,10/20/14,10/27/14,"Wolf for Governor, Tom",10/20/14,10/22/14,Shorr Johnson Magnus,Adults 35+,54,"$177,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2064644%20Rev%203%20%2814140094899670%29.pdf,2014-10-22 16:24:00,WPVI-TV,152.04 Kb,14140094899670,pdfs/14140094899670.pdf,txts/14140094899670.txt,no,ReportBuilder,,no,,155693 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Oct 22 15:50:34 2014,4
65518,,TOM WOLF FOR GOVERNOR,10/28/14,11/04/14,"Wolf for Governor, Tom",10/27/14,10/27/14,Shorr Johnson Magnus,Adults 35+,53,"$131,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Wolf%20for%20Governor/Tom%20Wolf%2065518%20Rev%200%20%2814144423616332%29.pdf,2014-10-27 16:39:00,WPVI-TV,150.62 Kb,14144423616332,pdfs/14144423616332.pdf,txts/14144423616332.txt,no,ReportBuilder,,no,,154230 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Oct 27 16:10:27 2014,4
